Anthony White,192,42,1951-12-25
Dennis Klein,221,45,1916-08-19
Timothy Ray,188,20,1916-01-23
Zachary Snow,168,47,1962-01-01
Michael Carpenter,155,29,2015-08-24
Joseph Morris,199,35,1907-03-26
Charles Gamble,196,19,1917-12-27
Kenneth Clarke,158,41,1917-08-01
Paul Torres,182,25,2018-11-25
Joshua Maldonado,222,48,1961-06-04
Johnny Rivera,184,43,1992-01-28
Jason Larson,191,25,1955-05-05
Thomas Mckinney,191,30,2012-01-12
Tyler Brown,204,22,1917-04-21
Kyle Garcia,173,29,1947-02-20
Douglas Smith,187,46,1916-06-21
Juan Smith,177,31,1943-10-02
Ricardo Le,239,32,1985-10-05
Kirk Strong,210,39,2014-06-22
Bradley Norman,174,45,1924-05-20
Jeffrey Thomas,158,32,1991-04-07
Jamie Thompson,192,49,1997-10-19
Russell Zuniga,211,31,1946-09-02
David Nichols,197,33,1955-07-28
Kerry Nicholson,157,48,1978-01-27
Steven Bowen,201,44,1919-05-10
Jordan Howell,179,40,1999-07-09
Terry Jacobs,173,32,1925-12-22
David Howard,186,22,2000-08-01
Russell Mcmillan,159,49,2006-09-23
Noah Fletcher,186,41,1947-02-25
Douglas Nelson,182,27,1928-09-24
Ryan Ward,183,23,1926-07-10
Keith Alexander,187,48,1981-03-17
Dennis Kelly,196,39,1908-01-28
Benjamin Morales,207,44,1928-06-19
Taylor Kelly,229,24,2015-05-05
Louis Hall,218,33,1921-07-18
Brandon Garcia,239,18,1912-09-14
Michael Sanchez,232,21,2012-10-01
Brian Hernandez,188,27,2000-11-19
Brian Robinson,226,22,1981-05-30
Michael Velazquez,176,43,1984-06-19
Benjamin Cooke,161,25,1950-12-29
Patrick Park,176,20,1924-02-28
David Richardson,175,42,1946-07-29
Adam Morgan,176,27,1973-07-26
Juan Reed,196,35,1957-08-28
Bryan Sutton,234,35,1947-01-11
Gregory Levy,172,42,2015-07-01
James Johnson,196,29,1952-08-16
Steven Griffin Jr.,228,41,1940-05-13
Eddie Mitchell,172,20,1920-09-21
Daniel Hanson,214,44,1997-08-04
Charles Monroe,165,26,2004-06-27
Jay Meadows,216,45,2010-01-30
James Morgan,200,36,1932-01-29
Ronald Anderson,185,25,1997-10-10
Samuel Moore,197,29,1909-06-01
Gary Byrd,199,40,1920-03-31
Austin Taylor,210,24,1960-04-26
Robert Lee,166,30,1915-12-07
Dustin Herrera,165,48,1980-03-14
George Krueger,210,22,1993-10-30
Charles Vargas,197,21,1947-07-16
John Torres,230,20,1984-09-03
John Cox,192,44,1953-10-23
William Edwards,190,20,1998-08-19
Alex Curtis,172,33,1996-11-02
Daniel Spencer,178,30,1919-09-12
Samuel Butler,167,29,2009-12-21
Jonathan Turner,236,21,1945-12-07
Antonio Weaver,194,29,1939-11-26
James Elliott,170,25,1988-01-12
Christopher Woodard,171,19,2005-09-02
Eric Gomez,163,19,1924-02-18
Ryan Baird,171,46,1964-06-24
Steven Berger,239,43,2001-02-22
David Sims,222,30,1923-03-10
Chase Parker,235,21,1978-05-09
Jared Chavez,170,39,1989-01-12
Nathan Johnson,169,48,1981-09-13
Tyler Harris,192,38,1926-09-27
Curtis Edwards,177,24,1933-07-21
Mr. Brett Long,185,26,1935-04-04
Jeffrey Wells,204,22,1950-07-07
Paul Watson,230,30,2017-06-24
Mark Carlson,183,29,1960-07-23
Calvin Skinner,188,21,2000-12-25
Robert Fisher,185,30,1923-12-03
Gregory Frederick,158,29,1973-04-28
Joseph Kelly,216,23,1980-05-11
James Harvey,156,35,1946-12-29
Zachary Hawkins,231,34,1950-07-16
Nathan Blackwell,222,47,1957-05-20
Evan Rocha,210,45,1947-09-05
Ryan Kim,167,27,1991-07-26
Ronald Montoya,191,37,1928-12-09
Bryan Haas,191,47,1924-01-25
Carlos Smith,240,34,1929-11-21
William Robles,172,39,2010-12-27
David Haney,223,38,2007-09-08
Eric Lopez,184,37,1954-06-07
Joseph Ruiz,192,33,1981-04-16
Ryan Barr,201,27,1920-02-22
Charles Morales MD,185,28,1961-10-02
Victor Thompson PhD,210,38,1970-10-07
Benjamin Meyer,237,19,1995-05-07
Kenneth Ross,185,32,2010-01-19
Kyle Williams,213,37,2017-05-30
Michael Morris,229,42,1962-07-11
Kyle Jenkins,163,42,1981-02-25
Jerry Hale,202,21,1999-12-21
Jonathan Zuniga II,183,22,1971-02-10
Richard Allen,167,27,2005-06-09
Christopher Jones,169,45,1929-05-19
Donald Munoz,214,30,2009-06-26
Andrew Vang,225,40,2022-01-02
Theodore Norton,182,36,1986-02-24
Kevin Riley,232,31,2005-10-19
John Watts,162,46,1942-03-27
Jacob Payne,189,50,1969-09-06
Jeffery Garcia,159,26,1988-11-18
Wayne Dickerson,197,21,1939-04-14
Mike Hamilton,172,37,2004-01-18
Joseph Rodriguez,236,40,1948-01-03
Robert Castillo,240,38,1932-07-25
Richard Benitez,195,25,1919-03-05
Mark Young,204,48,1936-07-03
Brett Barnes,224,24,1942-08-09
Robert Smith,227,46,2009-11-11
Dennis Johnson,168,35,2022-02-06
Christopher Hunt,213,26,1957-11-11
Richard Lewis,171,35,1989-05-23
David Vargas,214,40,2013-09-16
Robert Johnson,190,34,1955-10-11
Timothy Hernandez,167,34,2013-04-11
Nathan Powers,205,39,1921-12-25
Stephen Lopez,177,38,2001-04-11
Jorge Taylor,222,27,1983-10-03
Taylor Smith,204,29,1926-09-13
Andrew Fowler,207,26,1927-09-16
Jeremiah Shaffer,232,38,1969-06-04
Randy Williams,173,19,1907-09-19
Daniel Moore,154,30,1923-11-05
Richard Thompson,183,21,1920-11-03
Ryan Stewart,174,28,1933-08-06
Daniel Johnston,156,26,1944-11-10
Brendan Jones,204,33,2011-12-03
Terry Thompson,160,31,2011-12-05
Scott Watson,160,22,1992-11-12
Jason Quinn III,188,18,1998-04-14
Nathaniel Horne,155,33,1984-04-21
Ryan Tran,202,27,1981-12-01
Robert Moore,174,28,1945-12-28
Jerry Whitehead,156,27,1962-09-13
Douglas Collier,177,45,1929-02-04
Christopher Chen,170,49,1942-01-01
Joshua Goodwin,211,28,1984-04-27
Albert Gregory,197,46,1914-01-13
Douglas Solomon,229,34,1996-04-11
Ethan Solis,222,38,1949-10-30
John Garcia,207,42,1964-09-27
Gabriel Mitchell,229,48,1952-11-29
Mr. Robert Jackson Jr.,201,29,1947-01-21
Justin Wallace,180,38,1995-12-17
Jared Cole,184,47,1998-06-22
Jerry Sexton MD,234,31,1942-04-06
Jeremy Sanders,226,31,2006-11-02
Kenneth Hamilton,199,38,1971-06-26
Jason Sullivan,231,22,1981-09-21
Christopher Reeves,221,48,1931-05-17
Daniel Lawson,187,49,1911-06-13
Evan Morrison,175,30,1938-12-07
Taylor Henderson,185,26,1917-08-22
Jeff Morales,189,46,1943-02-11
David Foster,158,36,1908-06-29
Derek Morgan,176,47,1939-05-26
Joe Jensen,239,32,1972-06-23
Russell Mcdowell,232,31,1977-12-01
Mr. Ryan Smith,183,37,1964-06-19
Daniel Anderson,181,34,1916-10-29
Andrew Stein,212,30,1957-03-09
Robert Neal,218,29,1982-12-22
Alexander Cooke,187,31,1980-02-04
Christopher Dean,230,44,1977-12-31
Bryan Webb,229,25,1949-05-22
David Chavez,170,23,2006-04-18
Steven Brown,223,36,2004-08-27
William Bishop,177,32,2015-12-05
Jack Phillips,161,39,1913-12-04
Donald Stewart PhD,230,27,1923-11-11
Thomas Short,195,41,1947-08-09
Dylan Cook MD,231,19,1998-06-23
Aaron Thompson,223,33,1977-07-18
Jesse Nichols,205,20,1937-12-28
Richard Brennan,210,36,1997-03-28
Thomas Lopez,190,48,1911-09-09
David Jones,183,30,1973-11-14
Sean Rodgers,179,39,1984-03-18
Michael Bridges,206,45,1948-09-13
Robert Rojas,210,35,1955-09-26
Andrew Webb,233,21,1994-12-06
Lance Williams,166,37,1950-11-13
Charles Pruitt,154,46,1990-06-24
Bruce Paul,190,38,1937-09-28
Michael Smith,221,41,1919-05-17
Nicholas Smith,218,32,1999-01-08
Jeffrey Oliver,221,34,1949-07-27
Joe Alexander,229,37,1970-12-06
Daniel Lowe,172,48,1907-09-19
Danny Allen,191,33,1929-07-31
Hector Gray,173,43,1940-08-20
Matthew Jackson,237,43,1973-02-28
Dale Wiggins,196,21,1984-01-03
Anthony Harper,174,45,2020-01-26
Steven Cline,216,36,1930-04-25
Tyler Waters,240,24,1918-06-25
Victor Kirby,167,30,2000-06-03
David Steele,215,35,1975-02-06
Michael Huang,154,27,1911-03-27
James Collins,238,41,2003-03-30
John Ortega,167,18,2014-10-19
Brandon Young,174,38,1959-08-07
Dr. James Smith,231,39,1912-03-17
Matthew Clark,229,48,1921-06-26
Edgar Lee,211,39,1948-01-09
Timothy Roberts,169,49,1943-01-03
Raymond Solomon,230,36,1956-09-13
Edward Dillon,167,40,1978-10-05
Charles Li,217,31,1951-11-16
Matthew Rodriguez,195,32,1913-03-22
Jordan Taylor,202,42,1999-04-15
John Becker,238,38,1967-12-24
Timothy Brewer,235,45,1964-09-04
Javier Estrada,174,27,1950-08-19
Scott Salazar,210,42,1969-03-04
Benjamin Lopez,186,42,1914-01-23
Joseph Gordon,195,29,2009-10-11
Dr. John Blackwell,229,28,2005-09-25
Paul Anderson,235,28,2005-02-21
Jeffrey Williams,214,23,1936-06-02
Jay Martinez,177,32,2019-06-18
Jordan Garcia,170,40,1955-07-27
Lee Vaughn,211,20,1969-09-10
Cameron Stone,187,48,1949-07-02
Michael Ruiz,215,25,1959-12-11
Mr. Thomas Dominguez,197,47,2012-03-20
Robert Francis,178,23,2002-03-20
Justin Clay,229,32,1935-10-21
Ricky Hernandez,171,49,1947-07-10
James Schwartz,188,19,1999-07-21
David Santos,202,33,1921-08-05
Cody Dean,174,37,1952-07-26
Henry Thomas,205,27,2018-11-11
Michael Johnson,171,41,1953-05-04
John Austin,231,25,1918-06-28
Mr. Leroy Reynolds,236,29,2021-12-21
Lawrence Brewer,233,22,2001-06-01
Troy Goodwin,210,18,1918-08-17
Mark Gonzalez,199,27,1912-11-29
Jason Young,198,21,1971-04-09
Devin Vasquez,224,50,1949-06-22
Nicholas Davis,154,38,1946-01-23
Jim Smith,218,40,1992-09-05
Scott Davis,165,31,1980-12-21
Jordan Jenkins,215,43,1938-06-06
Jeffrey Sherman,229,31,2008-03-08
Michael Mcneil,203,23,2021-03-05
Matthew Smith,222,37,2008-09-21
Timothy Freeman,176,46,1921-12-08
Jared Lowe,172,42,1976-12-19
Mr. Troy Cox,190,40,1919-04-02
Gregory Ramirez,239,33,1911-09-03
James Smith,205,28,1927-07-19
Dr. Kenneth Barnes,226,32,2011-08-24
Cody Velez,237,25,2017-07-10
James Mitchell,195,25,1918-08-23
Charles Barrett,206,23,1976-02-24
Kyle Dunn,226,19,1919-11-09
Daniel Boyd,185,40,1961-06-13
Brent Lynch,195,31,1962-09-11
Jerry Burns,230,24,2011-09-15
Timothy Simmons,179,29,1924-06-27
Jeffery Hernandez,183,34,1988-01-22
Bruce Hernandez,235,41,2022-04-01
Ethan Walker,188,20,1969-09-28
Jason Phillips,210,45,1949-02-09
Robert Cannon,161,47,2020-05-28
Jackson Crawford,197,50,2008-04-06
Luis Allen,200,26,1990-02-23
Jose Barker,237,21,2008-12-21
Richard Chen,155,33,2019-11-18
Cory Mccormick DVM,226,38,1993-03-14
William Beck,213,21,1915-05-28
Keith Oliver,218,50,1913-11-06
Duane Miller,171,25,1936-09-23
Christian Smith Jr.,165,42,1955-09-05
Patrick Munoz,222,21,1945-11-07
Riley Crawford,213,33,1906-10-07
Aaron Singh,215,19,1940-09-18
William Vega,223,36,2016-09-20
Theodore Simon,207,41,1920-06-06
Jacob Campbell,171,38,1907-07-13
Terry Cook,163,24,2004-04-29
Kevin Jefferson,175,33,1952-02-04
Danny Bryant,198,43,1952-12-14
Eric Mcbride,201,36,1950-05-02
Timothy Wright,184,43,1911-12-05
Raymond Guerra,227,46,1996-02-16
Joshua English,154,26,1915-07-27
William Gibson,211,31,1924-07-29
Joseph Hernandez,174,31,1914-07-20
Christopher King,153,21,2001-12-23
Christopher Lane,158,34,1931-08-23
Casey Bryant,204,38,1968-09-27
Carl Roberts,185,35,2017-11-11
Michael Hancock,240,40,1907-07-07
William Lewis,195,21,1977-05-03
Justin Navarro,190,27,1916-10-23
Rick Miller,237,35,1979-11-28
Christopher Wilkins,167,36,2001-09-23
Alejandro Hernandez,171,50,1910-03-26
Jonathan Lewis,226,45,1912-12-27
Joshua Gardner,230,37,1920-04-10
Lucas Manning,162,41,1926-04-19
Ryan Patrick,236,33,1917-10-30
Johnny Buchanan,166,33,1984-12-10
Chad Alexander,209,29,1970-06-29
Daniel Collins,200,46,2012-07-18
Joseph Ellis,176,20,1945-05-17
Mr. Jerome Robertson,166,28,1960-06-01
Joshua Shea,175,28,1944-02-13
Jacob Lin,184,19,1951-03-21
Benjamin Gibbs,200,47,1987-10-26
Jonathan Adams,212,23,1947-01-27
Charles Wells,164,37,1970-03-28
Brian Wheeler,224,18,2010-08-15
Cody Olson,167,29,1997-08-18
Ryan Sullivan,238,28,1974-11-13
Michael Weaver,238,46,1936-04-17
Juan Cole,166,49,1954-03-26
Danny Wilson,240,22,2015-11-22
Vincent Carpenter,189,48,1938-05-15
Joshua Lopez,163,28,1955-03-15
Jeff Martin,163,25,2020-10-19
Timothy Huffman,164,40,1919-07-19
Scott Moore,225,21,1918-06-29
John Ashley,204,30,2000-08-30
Derrick Johnson,212,19,1944-08-26
Steven Aguirre,240,36,1922-05-29
James Hebert,224,39,2012-03-17
Douglas Davis,225,30,2013-07-23
Mr. Robert Rice DVM,183,45,1931-03-06
Ricardo Larsen,194,26,2002-07-24
Cody Barnes,225,24,1924-10-15
Carlos Atkins,220,24,1919-05-23
Austin Brandt,153,30,2008-10-12
Jay Pham,166,34,2009-10-13
Bruce Gonzales,169,49,1917-03-06
William Johnson,229,20,1926-01-10
David Lopez,210,43,1933-08-22
Benjamin Mcneil,221,44,1921-07-01
Kevin Jones,222,49,1938-08-25
William Garcia,184,44,1925-03-26
John Hendricks,226,37,1909-10-03
Brent Smith,213,19,1941-05-03
Luis Brown,235,35,2008-02-25
Adam Wolf,196,24,1996-07-20
Robert Harris,154,50,2013-11-20
David Hopkins,199,44,1986-08-02
Brian Mckee,214,44,1930-07-08
Tyler Gardner,166,40,1927-12-30
Brian Saunders,189,26,1907-11-16
James Sutton,208,25,1939-10-08
Jacob Cole,223,31,1987-06-30
Brandon Miller,171,25,1950-04-30
Ryan Luna,220,21,1965-05-03
Daniel Glover,200,32,1958-01-09
William Daniels,234,18,1926-05-29
Curtis Gonzalez,218,27,1994-08-21
Anthony Barnes,192,31,1989-02-24
Michael Hill,184,25,1976-09-03
James Solis,240,40,2005-09-19
David Warren Jr.,225,32,1959-01-08
Dr. Matthew Pearson,184,25,1940-11-13
Tyler Hood,234,50,2016-06-16
Hector Henry,207,22,1987-06-04
Jonathan Ford,162,36,1979-04-05
Jeffrey Miller,167,31,1924-07-31
Jake Ball,182,43,1985-06-24
Mr. Dylan Ali,156,28,1948-11-14
Jake Hayes,222,31,1993-04-27
Jesus Walters,181,38,1984-05-13
Johnathan Johnson,229,40,2016-02-01
Craig Flores,179,44,1913-11-14
Kevin Williams,221,37,1956-06-04
Richard Leach,232,41,1999-10-21
Johnathan Walton,198,36,1927-12-28
Steven Davis,232,18,2005-11-24
Donald Valdez,186,44,1996-04-16
Thomas Barry,238,20,1983-01-06
Austin Robinson,154,46,1972-06-25
Ricardo Ortiz,183,27,1922-01-13
Thomas Berry,192,43,1965-06-02
Johnny Henderson,203,25,1924-02-12
Ryan Wall,170,22,1998-09-18
Justin Anderson,203,37,2000-03-06
Benjamin Arroyo,166,35,1926-05-17
Nicholas Price,173,49,1942-10-28
Matthew Davis,200,34,1920-10-01
Carl Martin,210,21,1968-12-21
Patrick Hall,213,44,1907-03-26
Derrick Thompson,207,30,2011-09-23
Mr. James Allen,233,25,2015-08-24
John Waller,163,26,1957-10-10
Nathan Lewis,187,49,1976-10-30
David Carter,175,48,1988-10-07
Michael Sparks,167,25,1907-12-09
Jesse Davis,201,38,1965-03-13
Thomas Haas,179,21,1931-05-22
Brady Brewer,215,40,1943-07-11
Dan Garza,217,33,1981-05-26
Steven Sosa,188,22,1944-11-04
Gregory Garcia,195,47,1914-02-05
Robert Ortiz,176,46,1926-05-14
John Mora,216,50,1959-05-14
Jack Willis,233,45,2001-03-29
Scott Shaw,177,38,1965-09-30
John Lopez,187,38,1933-03-07
Kevin Fuller,221,33,2020-03-10
Lance Bryant,186,43,1917-01-16
Adrian Marks,184,28,1990-06-17
Jonathan Diaz,165,24,1949-11-29
Jose Quinn,180,48,1962-03-17
Benjamin Carter,230,25,1956-06-26
Daniel Watkins,221,25,1946-02-26
Mr. Craig Larson,153,41,2020-05-19
Albert Johnson,177,26,1977-11-02
David Smith,218,26,1964-01-21
Christopher Wilson,173,39,2007-04-04
Anthony Kelly,210,40,1993-02-27
Benjamin Kim,183,49,2002-12-07
Todd Wilson,203,36,2022-02-04
Douglas Kane,200,40,1973-03-05
Justin Wheeler,233,35,1940-05-19
Richard Johnston,224,44,1907-03-24
Daniel Garrett,182,43,1950-09-05
Mr. Richard Vazquez,216,50,1934-06-09
Kenneth Ray,237,48,2016-06-12
Daniel Gibson,178,39,1987-03-08
Kevin Shepard,193,45,1977-03-08
Gregory Berg,202,40,1960-10-13
Kevin Torres,202,35,1963-03-11
Zachary Horton,171,18,1964-05-11
Kevin Drake,188,43,1927-10-03
Michael Griffin,190,19,2011-05-20
John Simon,164,39,1959-04-14
William Villarreal,174,45,1943-05-30
Matthew Richardson,237,29,2019-05-26
Zachary Ramirez,227,43,1949-09-08
David Miller,195,33,1919-04-06
John Baker,226,40,1929-03-07
Jeremy Thomas,178,48,1935-09-25
Johnny Pace,161,44,1913-12-23
Stephen Harris,176,30,1954-05-02
Robert Marquez,188,20,2005-10-23
Raymond Smith,233,31,1946-08-30
Robert Mendoza,235,25,2011-05-11
Paul Allen,192,42,1961-01-09
Steven Dean,225,36,1932-12-17
Robert Valentine,226,48,1955-12-05
Jimmy Gomez,195,29,1910-04-30
Brian Woodard,216,28,1914-12-20
Robert Chen,213,19,1945-08-09
Clarence Johnson,195,28,1977-06-26
Wayne Gardner,163,23,1939-11-26
Clifford Gonzales,184,42,1983-11-10
Jesus Bell,171,40,1960-11-17
Randall Short,178,44,2016-03-23
Gary Jackson,231,47,1952-12-21
Thomas Torres,193,39,1967-04-02
Cody Ali,225,45,1941-06-14
Joseph Chase,176,39,1962-01-27
Joshua Gray,204,45,1919-10-15
Steven Newton,237,35,1912-12-19
Paul Esparza,239,35,1967-12-23
Gene Brock,167,31,1960-04-07
Michael Reed,180,46,1972-04-16
Anthony Chandler Jr.,202,29,1934-03-31
Jeffrey Nelson,235,36,1944-03-21
Jeremy Long,161,27,1974-02-24
Cody Patterson,226,31,1953-07-23
Jeremy Conner,235,25,1926-04-02
Manuel Hernandez,213,33,1967-07-29
James Fritz,160,41,2004-12-28
John Madden,235,28,1911-05-03
Gregory Rose,163,31,1930-03-12
Sean Simon,161,39,2018-01-29
Raymond Sullivan,228,21,1906-08-11
Jared Brooks,232,37,1949-05-13
Adam Howell,166,30,1926-02-05
Eric Bolton,177,50,1926-05-27
Eric Silva,161,20,1989-06-20
Ronald Harvey,186,32,1938-05-10
Jamie Peters,168,49,1988-03-17
Michael Shea,177,22,1974-12-23
Omar King,180,41,1908-05-15
Anthony Stewart,218,43,2017-01-27
Michael Eaton,221,37,1997-09-14
Joe Adkins,204,27,1987-07-01
Kyle Mills MD,217,49,2016-07-05
John Wright,186,35,2014-05-23
Craig Jones DDS,212,34,1978-03-28
William Mack,186,34,1923-10-17
Edward Bauer,208,48,1944-10-21
Jonathan Rogers,196,21,1930-09-06
Matthew Gibson,193,34,2005-12-28
James Russell,228,44,1965-11-05
Matthew Johnson,187,42,1913-04-23
Daniel Hawkins,158,32,1952-01-23
Patrick Martinez,199,38,1912-02-20
Douglas Salinas,169,39,1908-11-06
Michael Hernandez,182,30,1932-10-09
Scott Johnson,216,42,1953-08-16
Johnathan Wong,225,27,1945-07-21
Kevin Patterson,163,38,1975-05-26
Nathaniel Johnson,160,48,1935-10-05
Trevor Daniel,159,25,1945-05-21
William Barnes,236,33,2006-03-01
Nicholas Jones,167,23,1962-06-27
Martin Richardson,192,31,1937-06-18
Christopher Green,160,19,1972-03-15
Patrick Cook,189,49,1938-05-22
Anthony Mccarty,169,50,1942-12-08
Nathan Kramer,201,35,1951-08-04
Curtis Sharp,199,42,1985-06-01
Sergio Russo,169,32,1986-10-25
Ryan Wolfe,161,29,1933-07-30
Jay Contreras,167,43,1917-07-28
Juan Franco,240,40,1964-05-02
David Prince,207,48,2004-12-19
Mark Garrison,181,36,2015-03-22
Alan Rocha,228,21,1961-04-07
Gregory Wilson,233,35,1993-01-03
Christopher Richardson,193,37,1925-11-20
Tyler Powell,189,23,1934-07-23
Kevin Steele,239,39,1945-06-02
Kevin Collins,220,22,1915-03-05
Terry Long,158,30,2011-06-20
Robert Brennan,170,42,1960-09-01
Sean Nguyen,162,43,1941-10-05
David Rodgers,171,47,1958-11-24
Andrew Harvey,183,20,1950-11-18
Justin Leonard,233,36,1936-05-03
David Lester,223,23,1980-03-21
John Armstrong,167,25,1943-06-15
Shane Smith,202,43,1999-09-20
Mr. Eric Macdonald,186,42,2007-09-23
David Becker,213,18,1953-07-31
Chad Harris,168,25,1996-01-03
Adam Baker,160,50,1979-07-17
Michael Taylor,155,36,2018-09-01
Mark Collins,228,50,1992-10-05
David Norman,223,24,1947-06-12
James Jones,169,47,1936-12-17
Brian Crane,196,38,1979-03-20
Alex Thomas,228,42,1920-05-20
Mark Castro,195,48,1939-06-16
Joseph Greer,230,42,1910-02-18
Adam Golden,176,24,1956-06-29
John Reed,178,46,2018-10-11
Joseph Miller,168,36,1984-01-11
Troy Gill,235,38,1912-03-03
William Young,230,34,1931-11-16
Corey Frederick,235,37,2001-01-01
Joshua Harris,214,35,2008-05-21
Daniel Lewis,177,44,1999-02-24
Gary Blackburn,172,24,1959-05-17
Alexander Parker,171,33,1919-01-21
John Horton,184,20,1993-01-30
Austin Murphy MD,228,44,2006-03-19
Francisco Chambers,230,39,2000-12-27
Aaron Washington,158,40,2006-12-31
Brian Walton,221,22,1968-01-16
Shawn Freeman,155,24,1963-08-23
Jermaine Herrera,184,36,1983-09-20
Timothy Miller,157,37,1912-01-18
Kevin Boyd,215,32,1946-06-07
Sean Kirby,194,33,1939-10-29
Cory Ortiz,154,27,1970-02-10
