April Owens,211,18,1938-03-24
Victoria George,162,31,1997-06-03
Amy Vasquez,208,39,1968-07-30
Patricia James,155,43,1911-08-05
Tiffany Waters,231,45,2016-10-29
Julia Olsen,171,19,1967-01-22
Amber Lowe,215,20,1960-03-13
Mary Compton,154,39,1953-06-24
Patricia Trevino,177,38,1998-04-16
Rachel Hall,199,41,1966-08-11
Melissa Roberson,238,35,1967-04-13
Julie White,229,35,1923-11-26
Dana Salazar,222,35,1946-12-18
Alexandria Duran,206,28,2017-02-10
Jennifer Conway,229,20,1922-08-05
Shannon Walker,193,22,1961-10-02
Maria Torres,183,23,1990-02-08
Megan Wood,167,50,2018-06-15
Cassandra Adams,186,31,1959-02-07
Andrea Thompson,182,21,1981-06-20
Julie Williams,159,32,1914-03-29
Cynthia West,158,38,2009-12-05
Miss Kendra Davis MD,186,50,2010-12-02
Carla Parker,210,22,1986-12-07
Taylor Kennedy,183,41,1917-01-25
Kayla Clark,189,28,1996-05-24
Brittany Wilson,165,37,1964-11-19
Rebecca Harris,220,32,1945-05-22
Karen Anthony,234,26,1913-01-05
Jacqueline Fernandez,236,31,1996-06-26
Jennifer Cherry,176,29,1939-04-18
Danielle Johnson DVM,240,25,1971-07-11
Amy Higgins,179,26,1938-11-13
Cassandra Jackson,192,31,1927-11-24
April Martinez,171,42,2004-09-07
Emily Matthews,155,27,1995-02-07
Brittany Simpson,181,38,1998-10-11
Maria Zavala,225,29,1983-06-08
Jennifer Barrera,223,49,1909-03-15
Kimberly Campbell,163,30,1963-06-03
Crystal Brooks,153,50,1991-06-11
Kelly Adams,225,30,1935-05-07
Brittany Cox,218,25,1969-07-29
Rachel Pierce,231,19,1995-10-28
Jane Martin,171,42,1948-01-11
Jane Greer MD,201,35,1920-02-05
Lori Berry,229,21,1942-01-14
Megan Walker,177,28,1913-03-09
Catherine Graham,207,39,1994-06-24
Taylor Delgado,199,42,1954-10-01
Jordan Rogers,203,41,1985-09-25
Lori Allen,237,39,1991-06-13
Laura Berry,171,31,2016-09-09
Sara Chen,221,28,1984-04-27
Angela Mendoza,231,21,1935-10-18
Whitney Wolfe,217,24,1964-09-14
Dawn Foster,196,46,1943-07-01
Jasmine Jones,232,48,1930-08-09
Paula Barker,228,41,1932-08-15
Marissa Moss,211,43,1971-12-06
Sara Farmer,178,44,1992-12-08
Ann Bradley,175,20,1916-02-19
Dawn Vasquez,175,48,1959-03-02
Melissa Smith,167,30,1939-09-03
Kelly Combs,193,39,1956-07-30
Rebecca Hooper,218,21,1922-06-17
Sharon Elliott,178,44,2014-01-26
Ann Erickson,203,46,1949-01-12
Allison Chavez,167,26,1990-06-16
Michelle Trujillo,194,26,1921-09-01
Kristen Trevino PhD,180,42,1960-03-24
Melissa Mendoza,160,43,1986-03-10
Julie Hale,171,22,1972-04-09
Taylor Deleon,223,50,1934-12-23
Catherine Jackson,197,33,1962-12-08
Dawn Patterson,198,31,1947-04-22
Savannah Garrett,209,28,1938-11-14
Linda Rhodes,228,38,1950-05-18
Kimberly Jones,166,29,1922-08-09
Catherine Potts,202,21,1950-07-14
Sara Moore,199,29,1910-04-15
Heidi Walter,166,46,1988-09-19
Kelsey Franco,181,33,1998-03-28
Carol Spence,206,28,1957-04-06
Jennifer Eaton,201,30,1936-08-06
Terri Keith,233,33,2004-02-08
Kristin Brown,215,30,1913-04-01
Crystal Allison,209,41,1998-11-22
Beth Rhodes,232,40,1966-06-03
Sarah Brown,194,42,1930-11-04
Sandra Harris,226,43,2007-12-26
Sandra Brown,193,49,1936-11-08
Melissa Fisher,207,36,2003-01-23
Misty Davidson,198,30,1941-06-10
Terri Miller,169,39,1918-12-15
Diana May,226,31,2016-04-10
Catherine Murray,154,23,1968-07-29
Janet Carter DDS,193,25,1916-02-12
Samantha Garcia,202,38,1933-02-26
Anna Thompson,207,39,1960-01-23
Haley Hamilton,183,23,1944-05-10
Michelle Johnston,158,19,2019-09-05
Kimberly Obrien,153,20,1958-02-26
Tara Wong,235,43,1979-05-05
Debbie Roberts,182,37,1942-12-07
Taylor Obrien,197,38,2021-04-21
Sarah Hardy,182,19,1927-11-14
Michelle Nguyen,215,24,2017-05-22
April Arias,164,45,1923-09-14
Jessica Waters,211,24,1954-05-06
Amy Russell,203,27,1989-11-19
Kristina Williams,193,30,1996-01-11
Anna Hall,176,42,1919-07-25
Alexandra Wagner,204,47,1915-12-08
Stephanie Rodriguez,234,31,1947-08-03
Erica Kerr,179,29,2016-05-19
Ashley Duran,201,34,2008-03-13
Rachel Gardner,215,36,1998-12-27
Beth Boyle,215,41,1977-12-08
Vanessa Smith,232,46,1921-12-04
Donna Barry,225,48,1908-04-16
Sara Poole,162,24,1968-12-14
Veronica Thompson,199,38,1917-05-21
Megan Leblanc,182,36,2007-02-03
Jennifer Sharp,226,46,2018-10-29
Tiffany Perez,233,29,1956-06-25
Heather Berry,228,38,1956-12-04
Jennifer Harmon,166,24,1919-02-16
Angela Williams,168,32,1935-01-17
Tracy Garcia,189,41,1964-03-12
Molly Davis,179,40,1984-08-06
Katherine Wilkins,153,46,1918-04-24
April Fisher,199,45,1927-11-03
Julie Archer,174,40,1948-02-28
Mrs. Maria Robertson,222,41,1930-09-20
Julie Smith,240,41,2012-06-15
Sophia Scott,190,38,1975-07-29
Helen Martinez,231,29,1942-05-25
Sharon Watson,181,28,1946-04-13
Abigail Garcia,216,42,1997-03-01
Michelle Cole,232,47,2008-12-07
Julie Murray,166,50,1983-09-08
Chelsey Huang,186,48,1977-11-17
Amanda Martinez,219,22,1911-02-08
Jessica Collins,239,49,2009-09-05
Aimee Arias MD,157,21,1915-05-11
Alison Cuevas,214,29,2018-02-06
Sonya Banks,237,35,1948-06-23
Tamara Kennedy MD,161,45,1993-10-30
Christina Boone,201,20,1979-04-13
Katrina Jones,180,23,1940-08-31
Maria Adams,168,25,1986-07-14
Shelby Hansen,193,20,1915-09-16
Morgan Randall,235,27,1924-01-17
Martha Hatfield,169,46,1924-11-01
Jennifer Clark,195,43,2018-04-04
Brenda Hughes,232,21,1958-03-26
Angela Perez,157,30,1933-08-06
Julie Wiley,203,42,1986-03-04
Sabrina Smith,213,40,1918-02-05
Emily Edwards,197,41,2008-05-08
Brittany Cook,192,27,1946-10-14
Jennifer George,208,32,1982-04-23
Laurie Pearson,225,26,1955-11-21
Crystal Roberts,216,50,1945-08-05
Christy Walker,214,23,1967-07-29
Kellie Hudson,234,49,1966-03-02
Sarah Anderson,240,19,1935-07-05
Melissa Garza,162,23,1988-08-05
Catherine Sanders,162,48,1958-05-05
Catherine Taylor,168,42,1979-03-09
Kimberly Cooper,209,42,1914-06-09
Regina Lane,183,27,1957-10-22
Heather Le,208,22,1956-10-17
Sarah Miller,167,19,1907-07-30
Leslie Brown DDS,200,32,1957-07-20
Gloria Torres,201,22,1934-03-06
Karen Nguyen,208,36,2019-08-29
Donna Meza,198,18,2017-01-31
Jodi Miller,207,27,2015-09-22
Katelyn Brooks,174,32,2002-08-08
Kayla Shaw,170,23,1992-01-22
Linda Martinez,160,18,1994-07-02
Melissa Ortiz,156,26,1942-03-11
Patricia Brown,191,27,1989-04-12
Angela Lowery,214,41,1924-12-16
Tina Brennan,208,43,1939-06-15
Cheryl Brown,222,33,1910-05-19
Mrs. Cheryl Reeves MD,170,38,1943-02-11
Sandra Chavez,194,36,1986-12-08
Diane Stout,220,23,1998-01-29
Melissa Beasley,187,49,2001-08-16
Heather Estrada,191,30,1975-03-25
Jane Barton,220,50,1994-07-17
Katie Soto,156,41,2006-05-01
Natalie Myers,183,23,2006-04-27
Jennifer Silva,175,49,1944-02-08
Rebecca Alexander,201,40,1981-12-23
Gloria Horton,235,50,1971-03-29
Rachel Morrison,194,49,1918-09-18
Elizabeth Matthews,220,30,1964-07-10
Angel Clark,237,30,1947-09-24
Brenda Short,210,35,1941-10-13
Vanessa Roberts,209,47,1954-05-01
Mary Carr,157,18,1985-04-13
Heidi Hill,215,49,1990-01-05
Nicole Walker,216,48,1982-01-11
Karen Ward,206,43,1944-03-11
Jennifer Thomas,219,18,1921-11-21
Brittney Garcia,197,41,2008-03-03
Chelsey Gutierrez,179,36,1953-02-13
Ashley Lang,188,45,1921-07-11
Victoria Murphy,232,47,1928-08-20
Amy Allen,191,21,1955-03-23
Carolyn Taylor,164,28,2011-07-31
Samantha Ward,156,38,1950-04-01
Tina Yu,225,44,1992-07-09
Erin Miller,198,25,1931-03-14
Rachel Washington,217,27,2016-03-18
Pamela Mendez,209,33,1952-12-04
Evelyn King,174,48,2010-11-26
Jennifer Hurst,201,40,1949-04-19
Kristin Taylor,168,34,2020-03-26
Patricia Jackson,205,43,1972-11-16
Nancy Valentine,225,41,1923-05-24
Ashley Solomon,202,41,1998-10-01
Lindsay Howard,184,32,2015-04-14
Phyllis West,195,18,1933-07-04
Kristin Parker,236,19,1916-08-22
Lisa Combs,199,38,1945-08-24
Elizabeth Hughes,173,48,1995-08-21
Kayla Dickson,237,38,1997-06-18
Mary Sutton,188,49,1963-10-04
Jamie Hall,186,31,1997-10-26
Tamara Smith,231,18,1989-12-04
Theresa Diaz,164,18,1914-09-02
Dominique Andrews,228,36,1998-04-23
Bianca Gonzalez,199,46,1927-11-14
April Delacruz,169,42,1918-01-09
Heather Harmon,230,20,1966-07-28
Jennifer Bennett,193,39,2018-04-18
Tara Macias,184,27,2021-07-13
Leslie Smith,155,48,1930-04-21
Jessica Barnes,184,28,1918-04-15
Jo Howard,203,31,1979-08-17
Sandra Sheppard,189,39,1956-06-23
Amy Barrett,224,43,1926-06-13
Alexandra Fisher,168,18,1920-11-11
Sarah Ballard,176,48,1962-11-27
Tracy Rodgers,181,47,1999-11-26
Ashley Ramsey,219,28,1977-07-08
Barbara Hampton,199,21,1978-06-11
Tiffany Hardin,175,29,1983-01-14
Sabrina Sampson DDS,173,45,1946-01-29
Briana Raymond,182,47,1943-08-19
Ashley Bond,186,40,1962-04-19
Martha Garza,209,30,1941-04-18
Chelsea Smith,215,39,1996-07-14
Tiffany Mcbride,206,44,1940-06-25
Lisa Anderson,201,19,1985-09-30
Cassidy Parker,232,27,1945-04-03
Pamela Mcclure,213,46,1960-12-30
Laura Walker,238,22,1937-08-17
Elizabeth White,201,21,1993-12-08
Chelsea Ball,163,44,1909-05-26
Amanda Brown,215,30,1955-01-25
Mary Farrell,192,25,1967-11-04
Heather Porter MD,182,48,1919-03-18
Miranda Morrow,218,44,1925-07-15
Stephanie Pacheco,180,44,1922-09-01
Taylor Bates,184,23,1938-07-06
Courtney Johnson,190,41,1996-08-02
Julie Ayala,238,43,2001-10-25
Jackie Barnett,167,33,1913-12-18
Amy Fry,218,19,1920-09-17
Julie Velez,220,41,1977-04-01
Kelsey Robinson,223,50,1983-04-19
Amanda Ray DDS,229,49,1941-03-08
Christine Jones,179,28,1983-08-23
Jillian Byrd,212,43,1915-10-20
Elizabeth Wright,200,48,2017-10-22
Allison Pearson,206,18,1946-02-22
Sandra Pollard,218,22,1937-03-09
Christina Patel,172,32,1988-05-16
Kimberly Parker,214,30,1980-01-25
Breanna Phillips,162,40,1962-07-06
Kaylee Owens,221,44,1907-12-01
Tara Duran,211,18,1941-09-27
Danielle Reed,200,21,1973-08-04
Sandra Jackson,155,21,2022-04-11
Monica Davis,219,40,2009-04-06
Kristin Cain,194,42,1955-10-15
Lori Riley,178,42,2017-09-18
Gina Parker,233,35,2001-07-24
Samantha Pham,236,28,2014-05-19
Kendra Harris,179,29,1999-02-15
Christina Liu,200,20,1923-10-28
Sarah Palmer,164,31,1910-08-09
Sharon Carter,204,34,1955-01-21
Jocelyn Alexander,237,31,1930-09-24
Cynthia Marshall,236,42,1968-01-21
Lisa Horton,175,49,1943-10-29
Tara Thompson,185,37,1968-05-29
Barbara Bennett,209,26,1945-04-21
Barbara Hurst,240,18,2001-08-14
Haley Hess,235,44,1910-02-20
Holly Watts,220,48,1930-03-25
Katherine Short,206,41,1992-05-15
Rebecca Brown,199,19,1913-05-25
Bridget Scott,184,45,2010-05-17
Jamie Lewis,207,35,1990-09-07
Renee Hanna,196,41,1958-09-06
Teresa Dixon,208,38,1961-05-19
Samantha Rose,238,45,1969-03-30
Shawna Novak,240,49,1946-12-27
Jennifer Smith,173,45,2017-01-20
Mary Lopez,237,45,1924-04-08
Lauren Mckenzie,214,24,1995-11-01
Kelly Lewis,153,43,2015-06-05
Mary Coleman,221,32,1956-06-20
Emily Wilkerson,155,27,1998-02-11
Yolanda Lynch,162,28,1992-10-19
Caitlin Spencer,167,18,2012-05-20
Stephanie Melendez,196,44,2012-11-18
Kathleen Johnson MD,171,38,1933-09-20
Angela Hunt,189,50,2016-07-07
Tiffany Collins,175,26,2000-11-18
Dana Bartlett,198,33,1925-08-13
Laura Lynch,216,34,1946-11-02
Regina Smith,155,29,1969-04-13
Mary Swanson,209,48,1926-07-20
Selena Carpenter,214,22,1966-06-07
Nancy Greer,214,30,1955-02-20
Abigail Patterson,202,24,1971-07-02
Nicole Gordon,232,33,2020-10-30
Yesenia Alexander,195,25,1970-06-22
Tammy Parsons DDS,182,33,1939-05-21
Carol Payne,171,26,1932-07-31
Nicole Griffin,228,23,1976-05-01
Mary Hawkins,155,19,1937-12-16
Stacey Romero,160,40,1972-06-13
Valerie Watts,213,49,1911-11-08
Nancy Cruz,206,24,1934-09-17
Joy Stone,206,22,1915-07-15
Kristin Skinner,159,25,1908-02-15
Kathleen Williams,176,26,1962-07-11
Dana Le,163,39,1978-07-03
Gabrielle Howe,153,19,1919-12-10
Janice Ellis DDS,216,37,2001-06-25
Chloe Gonzalez,227,39,1994-06-10
Elizabeth Marshall MD,227,24,2019-11-12
Vanessa Waller,227,18,2001-02-22
Jessica Hernandez,171,35,2017-09-07
Elizabeth Kim,223,44,1954-05-18
Megan Ramirez,217,29,1921-12-01
Hannah Malone,220,25,1983-08-11
Lori Torres,222,29,1957-06-21
Erica Brown,194,36,1968-07-21
Elizabeth Howard,236,41,1954-01-09
Erin Guerra,191,35,2010-10-11
Annette Copeland,224,25,1935-07-27
Brandy Mills,235,27,1978-06-12
Whitney Briggs,239,43,1949-09-21
Amy Davis,170,36,1982-06-17
Taylor Dunn,233,35,1914-08-13
Lindsey Calderon,190,25,1987-05-09
Laura Gibson,166,34,1988-12-13
Andrea Benitez,229,35,1988-01-31
Kimberly Reid,211,41,1950-07-10
Kara Stokes,175,44,1953-07-29
Brianna Fox MD,203,23,1984-07-13
Beth Rivera,153,47,1913-07-25
Michele Reynolds,190,29,1908-03-21
Diana Watson,232,43,1927-08-28
Miranda Mckenzie,207,31,1966-12-21
Jessica Sanders,207,19,1970-01-07
Susan Edwards,220,33,1962-10-22
Rebecca Meyer,185,40,1958-08-09
Margaret Fuller,232,45,1947-03-13
Lisa Kennedy,162,30,1970-12-30
Brianna Brown,162,34,2021-10-31
Julie Hansen,194,27,1914-08-21
Mary Obrien,232,39,1957-09-01
Erin Hansen,214,18,1946-10-09
Kara Simmons,209,34,1962-03-28
Maria Holloway,233,32,1911-11-18
Penny Wilson,224,31,1941-11-08
Tiffany Hoffman,178,21,1917-03-11
Christina Spears,162,47,1942-06-01
Debbie Melton,223,42,1960-05-28
Karen Thompson,215,34,2003-07-16
Kayla Nguyen,169,40,2000-06-01
Lauren Chung,213,29,1990-08-27
Madison Mcconnell,239,26,1971-07-27
Amanda Graham,159,33,2007-05-21
Jill Weber,154,49,1939-06-11
Andrea Gallegos,233,26,1992-02-05
Kristina Baxter,185,37,1964-01-07
Robin Moore,176,33,1928-01-08
Allison Finley,221,33,2020-03-26
Stacy Rodriguez,212,38,2016-08-26
Anna Holloway,196,38,1991-07-05
Sherry Miller,196,43,1958-08-31
Diane Schaefer,237,25,2005-01-19
Yvette Johnson,226,44,1990-07-25
Olivia Sutton,179,42,1984-01-16
Jennifer Archer,188,25,1968-02-14
Sarah Bowers,158,50,1954-11-02
Kelsey Stafford,233,37,2007-09-22
Ashlee Wu,232,44,2010-06-16
Jessica Carpenter,212,31,1916-05-29
Rachel Tran,153,33,1958-06-21
Andrea Weeks,195,39,2019-08-03
Erica Figueroa,165,27,1933-07-03
Samantha Wright,189,44,2006-11-29
Andrea Durham,172,28,1971-10-28
Tara Wallace,197,44,2018-03-11
Melinda Park,160,24,1918-03-20
Jennifer Young,226,38,2015-07-21
Lisa Davis,183,22,1972-08-29
Joan Mejia,205,30,1939-05-15
Carolyn Diaz,181,37,1947-01-01
Jessica Romero,219,27,1926-01-22
Jessica Kim,188,43,1947-04-18
Sandra Beard,240,28,2016-04-02
Mia Scott,229,36,1941-05-31
Sonya Harmon,190,29,2020-09-21
Cynthia Moore,159,50,1947-10-26
Julie Brown,194,21,1995-10-29
Christina Cole,198,43,1912-02-08
Erica Durham,229,32,1983-11-04
Jaclyn Barrera,156,20,1947-02-24
Angela Gomez,164,38,1915-12-22
Dawn Perry,196,48,2017-12-18
Carol James,182,33,1943-09-09
Christine Watkins,229,24,1981-01-11
Tina Gibson,237,50,1983-05-12
Ashley Bowman,159,37,1922-04-23
Mrs. Stefanie Davila MD,239,40,1928-01-13
Karen Cross,166,25,1926-08-27
Wanda Phillips,237,50,1962-02-12
April Jones,201,32,1974-06-14
Jessica Griffin,176,41,1948-04-14
Melissa Kelly MD,167,24,2019-01-05
Eileen Gonzalez,171,19,1959-07-12
Jennifer Mitchell,160,28,1958-12-26
Sarah Smith,197,26,1933-07-06
Lori Johnson,219,39,1942-05-20
Brittany Goodman,176,46,1973-02-13
Jasmine King,211,22,1906-08-13
Taylor Casey,207,27,2012-10-20
Amanda Warren,219,22,1935-03-19
Cathy Richardson,208,23,1920-05-28
Melissa Lewis,195,38,1915-12-27
Karen Chen,180,29,1947-03-16
Donna Fernandez,205,21,1975-01-05
Rebecca Mendez,238,43,1952-04-28
Kim Stone,208,47,1974-04-12
Nicole Cox MD,192,45,1950-09-21
Kimberly Michael,196,40,1909-10-10
Jennifer Perry,219,46,2017-11-13
Amanda George,208,40,1976-08-08
Lindsey Ruiz,160,20,1962-05-30
Alexis Shannon,218,34,1933-08-08
Stephanie Jimenez,236,35,1986-01-29
Katherine Conrad,198,23,1972-10-28
Ms. Christina Jarvis,221,39,1981-08-04
Christina Hall,204,38,1985-11-24
Kimberly George,214,26,1977-03-28
Tonya Wilkerson,177,20,1932-06-22
Teresa Jones,211,36,1928-06-19
Sheila Palmer,183,40,2008-08-10
Rebecca Robinson,222,48,1992-06-14
Amber Mccarty,154,40,2017-07-09
Jenna Chapman,239,38,1916-09-09
Nicole Rodgers,198,24,1955-05-09
Susan White,164,39,1916-04-29
Rebecca Jones,233,21,1975-03-29
Lauren Williams,170,26,1909-04-01
Tami Wilson,224,29,2012-12-16
Dominique Stephens,211,23,1957-10-07
Melanie Hoffman,204,28,1929-09-14
Diamond Bell,197,34,2013-04-01
Amy Gray,216,23,1926-10-10
Elizabeth Pitts,230,45,1998-01-16
Amber Romero,164,41,1920-12-20
Margaret Grant,172,48,1997-12-17
Heather Morris,193,31,1943-11-06
Jenna Edwards,225,47,2005-08-16
Kendra Torres,184,37,1946-11-16
Taylor Dyer,205,25,1958-06-19
Mary Ray,179,46,2008-01-17
Nancy Powell,160,45,2015-11-25
Christine Hurley,191,28,1909-06-15
Samantha Walker,155,38,1949-01-12
Julie Wright,235,45,1936-08-16
Linda Bell,176,49,2004-03-12
Angela Mercer,197,20,1912-07-12
Elizabeth Kelly,230,41,1935-03-29
Diane Wilson PhD,223,23,1988-05-17
Stacy Taylor,175,31,1977-09-03
Tina Peterson,211,35,1912-09-05
Jennifer Herman,203,35,1912-08-09
Mandy Barr,195,49,1952-05-29
Mackenzie White,205,47,1907-09-12
Amanda Taylor,206,20,1998-06-22
Lisa Mcintosh,165,32,2011-11-13
Tina Cooper,228,49,1928-04-28
Dr. Laurie Tanner DDS,174,25,1963-01-08
Emily Mullen,179,35,1945-04-12
Katherine Ramirez,197,27,1932-09-22
Stacy Jones,221,47,1986-04-24
Terri Smith,164,41,1997-07-20
Mary Moses,187,40,1995-03-16
Destiny Rivers,208,22,1960-09-30
Sarah Byrd,210,35,1989-10-23
Monica Martin,173,46,1975-12-01
Susan Kim,158,34,1939-02-21
Vicki Jones,183,18,1930-08-22
Dana Diaz,177,44,1915-03-08
Carla Acosta,153,50,2012-02-22
Victoria Curry,222,21,1974-02-24
Jessica Gomez,209,30,1974-12-04
Kelly Jones,205,35,2015-01-12
Meagan Torres,158,47,1997-06-04
Lisa Gardner,231,26,1964-05-25
Stephanie Brown,212,37,2003-12-14
Dr. Morgan Lee,183,42,1964-08-15
Brittney Green,237,40,1976-02-07
Amanda Davis,156,40,2002-02-28
Michelle King,201,32,2007-04-12
Christine Johnson,170,36,1976-06-12
Amber Avila,185,45,1962-05-25
Ashlee Vasquez,208,49,1907-07-29
Kristy Cowan,231,23,1987-09-21
Christine Sanchez,182,45,1954-05-23
Jeanette Vaughn,199,29,1998-06-04
Kimberly Silva,170,29,2004-03-16
Andrea Sharp,226,19,1908-05-13
Jennifer Jones,165,27,2003-10-08
Rebecca Williams,165,21,1955-07-21
Evelyn Castro,222,29,2018-05-17
Lisa Hickman,200,42,2016-09-23
Katherine Robertson,171,29,1920-11-10
Crystal Rogers,195,20,1935-12-29
Lindsay Weber PhD,169,44,1926-01-07
Lori Cooper,234,48,1945-03-22
Laura Vargas,207,22,2000-10-05
Robin Carlson,155,22,2008-11-14
Rachel Campbell,208,48,1956-09-04
Sarah Vasquez,208,28,2009-12-15
Krystal Lee,181,34,1969-01-28
Cynthia Sloan,182,26,1910-05-23
Kelly Mathews,194,43,1975-03-09
Denise Huerta,164,22,1957-09-17
Cynthia Gonzales,153,35,1922-07-21
Brandi Yoder,199,31,1909-09-10
Karen Li,240,26,2018-01-25
Brittney Conner,182,30,1948-03-15
Donna Mora,163,33,1926-11-25
Sandra Mann,177,34,1963-01-31
Lisa Whitney,158,38,1983-08-14
Virginia Brown,191,47,1911-01-05
Amy Ortiz,208,22,1976-06-23
Kelly Black,157,21,1935-11-17
Kayla Huynh,212,18,1951-12-31
Angela Morrison,214,44,1914-02-26
Tonya Wells,154,25,1936-04-14
Virginia Hall,220,34,1921-03-31
Cynthia Stokes,188,49,2009-03-23
Emily Allen,239,37,2001-06-01
Brenda Thomas,192,39,2003-02-14
Sheri Richardson,204,26,1915-03-20
Lisa Spencer,217,42,1980-04-18
Frances Hernandez,208,36,1984-08-22
Jennifer Henry,157,20,1939-12-16
Kristen Edwards,153,25,2014-01-11
Taylor Smith,231,38,1980-01-06
Rebecca Yang,155,40,2006-07-12
Leah Black,208,44,1975-01-20
Yvette Lee,221,24,1975-05-04
Brittany Stephens,223,27,2011-04-24
Dawn Schneider,161,22,1983-02-05
Amber Smith MD,164,20,1982-07-15
Tanya Adams,189,18,1906-07-21
Lauren Rogers,179,32,1948-09-13
Kristina Snyder,222,26,1993-07-20
Rachel Howard,220,45,1907-10-01
Julie Rice,196,47,1949-10-19
Mary Lawson,200,34,1931-02-01
Lisa Jones,209,23,2020-02-14
Carrie Nunez,176,18,1914-08-23
Lisa Kane,157,45,1993-05-16
Lauren Russell,172,29,1950-02-08
Mariah Blevins,219,28,1926-11-30
Tammy Gibson,235,30,1930-12-15
Laurie Thomas,154,46,1993-11-16
