Shelly Thomas,204,25,2008-07-14
Morgan Ward,201,31,1949-06-12
Ann Oneill,213,21,1909-01-23
Crystal Flowers,169,44,1974-05-04
Stephanie Salazar,214,18,1954-12-03
Deborah Smith,230,24,2017-12-16
Gina Anderson,169,34,2012-09-11
Carolyn Ramsey,203,25,1908-09-12
Evelyn Mendoza,197,34,1945-02-24
Jennifer Johnson,157,23,2009-06-08
Jacqueline Castillo,156,22,2015-12-12
Holly Scott,155,19,2002-01-31
Patricia Nelson,217,48,1957-05-05
Elizabeth Kelly,205,49,1918-07-18
Michelle Boyle DDS,223,50,1924-04-25
Amanda Kirk,199,32,1933-07-24
Bonnie Moss,215,23,1983-02-18
Debbie Romero,226,30,2008-01-10
Cassie Grimes,161,45,1966-10-02
Jenna Hanson,210,49,1911-05-18
Jessica Cruz,158,47,1913-06-08
Laura Lane,215,39,1923-02-25
Samantha Rios,174,42,1957-09-17
Sara Avila,239,38,1972-09-25
Megan Green,155,23,1988-09-28
Carol Hawkins,185,23,1982-07-18
Alicia Hernandez,153,47,1932-07-29
Tracy Robertson,233,41,1910-11-30
Melissa Franklin,222,28,1983-03-02
Shannon Boyd,211,45,2011-11-21
Erin Hahn,240,35,1911-04-09
Tammy Arnold,191,32,2012-01-18
Katrina Garza,201,43,1983-01-31
Katherine Trevino,228,41,1954-08-28
Donna Jennings,202,45,1935-04-30
Denise Acevedo,236,19,1942-05-19
Brooke Green,191,47,1942-04-30
Sheila Moore,163,21,2002-09-05
Christy Lee,173,42,1944-01-16
Carolyn Fletcher,181,41,1961-10-29
Donna Oneal,214,29,1998-12-25
Pamela Hood,194,22,1953-06-16
Alicia Crawford,225,48,1987-03-09
Destiny Moore,237,48,1926-10-06
Joanna Olson,202,49,1973-03-29
Laura Rubio,231,32,1997-05-21
Melinda Roach,198,37,1974-09-22
Tamara Cox,159,39,1953-07-25
Christina Jones,201,41,1979-05-15
Melissa Chambers,216,49,1946-06-26
Laura Shepard,205,46,1951-04-20
Julie Turner,203,21,1920-04-08
Lori Stanley,174,22,1918-11-13
Jessica Elliott,193,24,1933-11-26
Karen Hamilton,204,45,2017-05-30
Michelle Taylor,189,38,1976-07-09
Emily Morris,206,29,1981-02-04
Natalie White,209,43,1966-05-10
Kathryn Flores,215,31,1951-05-26
Ashley Clark,208,26,1907-04-21
Summer Diaz,189,19,1957-03-10
Rebecca Young,180,20,1969-02-12
Sonya Lozano,193,38,1965-05-28
Jessica Howard,197,24,1914-08-13
Kristy Cooper,178,25,1992-12-15
Pamela Mccoy DDS,224,50,1971-01-18
Rebecca Taylor,190,28,1967-04-08
Andrea Daugherty,200,45,1957-03-26
Sandy Hunter,186,37,1938-03-08
Sarah Diaz,203,38,1949-03-27
Alicia Mack,222,22,1935-08-04
Nicole Mendez,214,30,1998-03-30
Taylor Johnson,224,35,1925-04-09
Tiffany Raymond,190,27,1912-09-23
Kelly Avery,164,26,1964-01-29
Miranda Wilson,235,37,1921-12-20
Alyssa Rivera,230,26,2019-08-30
Maria Sweeney,235,19,1912-09-08
Kathryn Marquez,206,45,2014-11-17
Nancy Freeman,188,23,1975-06-30
Tamara Richardson,156,23,2009-08-05
Denise Cohen,169,44,1931-02-09
Kathy Hatfield,230,22,1952-05-29
April Jordan,196,42,1952-10-13
Monica Wolfe,165,20,1957-04-12
Ariana Leon,208,36,2002-03-27
Jennifer Olsen,182,49,1943-07-22
Alexandra Gould,223,47,2016-07-19
Theresa Parsons,235,41,1957-05-20
Dana Ruiz,162,26,1961-06-27
Erica Smith,170,47,1908-07-27
Tara Bailey,220,21,1972-09-26
Teresa Pacheco,178,33,1928-08-17
Jessica Miller,210,45,1965-06-10
Madeline Moore,179,45,1935-09-14
Angela Johnson,180,27,1950-02-04
Lauren Madden,179,24,1919-07-18
Stephanie Pratt,156,42,1986-06-09
Kendra Castillo,205,38,1950-01-08
Heather Russell,171,32,1924-03-08
Carrie Hays,153,39,1948-12-22
Terri Mckee,205,38,1988-06-02
Elizabeth Romero,237,33,1949-03-18
Heather Garcia,171,24,1940-10-05
Ann Levine,191,29,1926-02-09
Tammie Velazquez MD,197,33,1951-04-02
Becky Novak,181,25,1925-07-02
Stephanie Boyd,215,46,1940-11-07
Michelle Morales,239,47,1965-09-04
Deborah Benjamin,166,36,2001-06-18
Susan Hernandez,164,30,2001-07-22
Dawn Rodriguez,220,50,1970-09-25
Stacey Acevedo,222,29,1957-04-09
Heather Warner,239,46,1906-05-18
Erika Robinson,213,23,2000-07-25
Jennifer Macias,189,40,1974-09-17
Destiny Mcdonald,185,47,1919-06-22
Olivia Arias,178,40,1963-02-24
Julie Gordon,213,31,1981-08-11
Judith Simmons,188,39,1972-05-06
Danielle Anderson,170,28,1948-05-26
Laura Kim,163,37,1943-09-14
Courtney Krueger,229,19,1972-08-23
Chloe Murphy,157,33,2013-06-29
Susan Todd,162,44,1992-12-19
Ashley Hernandez,203,42,1998-06-21
Deborah Hayes,163,48,1954-12-04
Ashley Davis,171,41,1976-08-13
Jennifer Welch,169,20,1920-10-15
Heather Newman,195,45,2006-03-03
Katie Jones,154,45,1919-12-31
Carly Norton,164,49,1926-12-09
Rachel Morris,159,47,2003-03-10
Angela Miller,164,44,1975-08-14
Melissa Collins,187,30,1964-11-13
Ana Bush,198,46,1984-01-19
Jessica Santos,187,18,1988-05-16
Lisa Flores,198,30,2013-12-14
Mary Lane,225,31,2000-02-14
Shelley Lopez,170,48,1970-11-12
Catherine Gordon,221,49,1911-09-03
Deborah Hernandez,186,30,2001-09-10
April Myers,212,39,1983-12-19
Megan Knight,229,23,1969-03-21
Aimee Vargas,190,19,1947-11-14
Brittany Martin,214,48,1921-04-01
Holly Murray MD,199,33,1922-11-02
Ashley Welch,185,21,1997-06-30
Kimberly Li,221,28,1971-04-28
Sabrina Rich,239,21,2017-04-16
Ms. Taylor Bailey,182,32,1950-08-16
Gina Blankenship,198,45,1975-02-15
Lisa Pope,209,44,1979-08-24
Hannah Holmes,168,35,1960-07-20
Monica Crawford,225,27,1914-05-22
Tabitha Rodriguez,224,41,1938-12-03
Monica Howard,222,43,1976-06-07
Stephanie White,157,49,1982-05-02
Christina Pollard MD,215,45,1955-05-13
Tracey Griffith,186,30,1926-07-28
Danielle Singh,220,50,2013-11-15
Cindy Brooks,182,18,2015-07-10
Kerry Howard,155,37,1914-05-21
Meghan Johnson,235,31,1961-06-28
Mary Cantu,228,24,2003-12-03
Sharon Green,235,28,1942-03-31
Cheryl Sullivan,221,40,1945-05-08
Tiffany Holland,177,49,1949-11-15
Laura Smith,163,38,1969-12-16
Elizabeth Ball,207,33,1986-10-14
Ruth Rivera,181,43,1933-07-07
Alexa Perez,237,30,1937-10-30
Melissa Foster,154,30,1928-02-02
Brittany Williams,153,41,1942-11-14
Carol Jones,173,50,1913-01-19
Victoria Morales,193,21,1908-02-15
Jessica Solomon,226,50,1952-01-26
Lisa Lane,203,38,1932-04-04
Elizabeth Case,156,36,1949-02-10
Tamara Bryant,238,44,1928-03-10
Mrs. Jenny Sullivan,183,30,1957-03-30
Amanda Lopez,219,41,2017-01-15
Katherine Barnes MD,185,50,1929-01-29
Bonnie Parker,187,28,2003-08-11
Cheryl Gutierrez,232,44,1979-10-01
Dominique Johns,217,49,1936-11-20
Bianca Moore,188,21,1992-08-19
Christina Hopkins,168,36,1976-04-26
Molly Coleman,170,21,1990-02-02
Stephanie Adams,239,22,1973-03-09
Kelsey Perry,207,32,2007-05-06
Renee Bass,161,37,2006-06-14
Kathryn Hall,239,24,1908-01-05
Mary Thompson,217,50,1984-02-21
Lisa Ingram,223,33,1976-10-12
Ashley Taylor,166,40,2020-10-07
Alicia Hall,204,35,1929-12-15
April Roach,167,47,1953-10-03
Elizabeth Valenzuela,161,30,2008-03-17
Miranda Butler,181,43,1912-06-05
Valerie Garcia,234,42,2018-09-16
Veronica Garcia,236,28,1955-11-22
Amanda Ross,197,31,1915-03-06
Leslie Campbell,222,50,2022-02-11
Lindsey Peters,161,36,1961-01-16
Bianca Ruiz,176,47,1958-04-01
Lori Kaiser,161,38,1996-09-11
Ann Rojas,160,31,1914-06-20
Katherine Boyle,172,39,1983-03-04
Maria Morris,225,19,1998-12-09
Brooke Jenkins,156,20,1964-09-20
Jamie Davis,192,34,1964-07-18
Rebecca Morgan,187,31,1969-11-07
Rebecca Smith,170,40,1946-06-20
Mrs. Karen Murray DDS,166,22,2007-04-02
Jennifer Perkins,193,45,1960-11-25
Amanda Blevins,216,48,1944-04-06
Kimberly May,176,38,1962-04-25
Elizabeth Espinoza,192,32,1919-06-23
Amanda Garcia,193,36,1956-03-31
Valerie Fletcher,171,21,1998-04-18
Sandra Sanders,164,43,1960-03-13
Carrie Hart,169,48,1925-04-18
Cynthia Nolan,209,37,2020-10-27
Crystal Horn,214,20,1995-06-29
Vanessa Wilson,159,23,1965-11-23
Cathy Jackson,218,29,1972-10-30
Susan Burnett,157,46,1996-08-16
Melissa Petersen,205,27,1939-04-08
Amy Griffin,210,24,1964-03-19
Sarah Johnson,175,22,1946-06-30
Melissa Estrada,203,29,1967-10-20
Rebecca Ryan,238,44,1992-02-10
Linda Arnold,178,35,1917-12-22
Julie Patrick,216,40,1952-10-16
Darlene Orozco,212,29,1980-03-30
Deanna Lee,176,46,1964-07-09
Jackie Miranda,229,46,1969-08-18
Samantha Sparks,193,47,1943-09-06
Brenda Robinson,177,30,1953-10-10
Laura Macdonald,166,28,1985-12-05
Christine Lucero,189,21,1974-11-11
Grace Morrow,230,35,1907-11-06
Regina Lowe,239,38,1997-08-29
Courtney Barnes,222,26,1990-07-22
Alison Mills,156,46,1922-08-08
Kristy Bush,158,27,1948-08-04
Taylor Russell,162,21,1993-04-16
Jessica Wells,175,47,1971-09-13
Carla Barber,235,49,1947-06-18
Pamela Anderson,182,36,1937-01-11
Lori Hogan,225,42,1958-03-11
Lisa Pugh,228,44,1997-08-19
Jennifer Jenkins,182,19,1966-03-20
Melissa Horton,170,29,1928-10-19
Hannah Johnson,160,28,1974-03-24
Samantha Drake,239,29,1997-12-05
Whitney Harrison,207,19,2019-02-09
Tonya Rangel,210,33,1922-07-26
Whitney Shaffer,166,30,1932-05-17
Catherine Morris,153,37,2014-06-11
Nicole Wood,183,39,1931-12-02
Mallory Thompson,180,42,1950-03-23
Tracy Douglas,215,19,1970-12-29
Jessica Grimes,178,20,1926-10-23
Heidi Miller,223,45,1981-12-25
Sylvia Arellano,161,37,1944-08-21
Jamie Wilson,187,21,1977-04-12
Anita Hayes,219,47,1974-03-19
Heather Rice,183,48,1913-06-25
Holly Owen,163,33,1949-10-12
Holly Morris,205,28,2001-07-26
Sandra Rice,225,43,2009-03-29
Lisa Hunt,153,25,2003-10-30
April King,204,36,1926-04-02
Elizabeth West,235,48,1911-12-24
Marissa Allen,168,44,1936-06-30
Ann Macias,225,43,1985-03-24
Megan Howell,158,20,2021-03-31
Julia Neal,213,26,1907-10-18
Stephanie Lee,172,23,2004-05-15
Mrs. Ashley Keith,164,22,1993-08-01
Lisa Chandler,194,34,1957-07-23
Kelly Martinez,168,43,1950-04-13
Jennifer Pope,228,19,1963-01-23
Donna Jimenez,208,43,2015-12-23
Ashley Johnson,200,42,1960-02-05
Kelly Harrison,207,44,2005-02-09
Diana Williams,158,41,1907-01-19
Alicia Gillespie,231,33,1976-01-06
Amy Smith,203,40,2013-05-25
Mary Garcia,239,19,1926-12-29
Michelle Price,200,31,1933-05-15
Danielle Holland,184,35,1942-01-20
Andrea Duke,185,33,1989-10-08
Laura Morton,198,33,1926-01-09
Barbara Howard,218,38,1965-05-02
Amber Beck,214,49,1916-03-25
Janet Duffy,214,43,1930-10-22
Susan Buck,164,32,1994-09-13
Katrina Johnson,175,43,1935-09-16
Erica Ayala,158,27,1998-07-07
Haley Cruz,238,31,1994-12-10
Casey Hernandez,153,42,1940-06-22
Linda Boyer,234,45,2005-01-20
Natalie Hall,171,20,1925-08-18
Alyssa Stanton,164,50,1965-07-04
Kristin Mathews,193,50,1982-12-01
Betty Smith,189,31,1933-10-08
Sarah Barnett,240,21,1945-01-04
Jill Adams,225,31,1951-10-31
Allison Calhoun,179,49,1921-10-19
Denise Hawkins,208,18,1963-02-24
Anna Roberts,217,33,1968-08-30
Diana Allen,159,35,1927-08-09
Brianna Walters,227,48,1945-01-18
Tracy Hopkins,169,21,1989-08-06
Crystal Stevenson,237,23,1945-12-21
Mary Bryant,163,34,1913-05-18
Pam Robles,196,42,1952-11-07
Annette Boyd,209,42,1989-02-10
Stephanie Smith,235,31,1989-04-01
Michelle Miller,155,30,2011-12-16
Rachel Vaughn,193,42,1949-06-07
Jessica Brown,223,50,1923-10-15
Maria Villanueva,227,37,1984-06-10
Holly Burton,199,25,1965-06-24
Andrea Mcclure,157,32,2017-03-06
Lisa Sparks,198,39,1920-07-15
Christina Rodriguez,197,22,1927-09-15
Carrie Morgan,169,39,1993-06-25
Stephanie Guerra,228,21,1926-01-05
Rebekah Contreras,153,36,1972-09-14
Elizabeth Foster,233,26,1916-11-14
Joy Hoffman,219,48,1984-07-30
Rebekah Wilson,162,24,1958-06-17
Crystal Kelley,159,36,1941-06-03
Tammy Castillo,155,47,1979-11-10
Melissa Johnson,201,32,1950-12-03
Megan Martin,229,22,1990-11-04
Mrs. Lisa Ramos DDS,203,47,1959-06-03
Donna Gordon,182,24,1929-06-10
Amanda Shields,199,39,1949-09-09
Jaclyn Robinson,210,48,1994-03-25
Samantha Simmons,174,22,1935-12-16
Judith Brown,192,19,1984-05-30
Rhonda Pearson,202,40,1909-08-16
Chelsea Gibson,217,36,1980-10-24
Adrienne Payne,192,19,1973-10-05
Tami Melton,178,35,1982-11-07
Diana Mack,178,29,2013-12-28
Sandra Pierce,234,50,1945-05-05
Cynthia Graham,188,25,1974-03-26
Brenda Miller,213,37,1979-03-24
Kathryn Smith,193,34,1989-04-08
Barbara Allen,156,41,1930-11-04
Julie Miller,227,29,1912-12-03
Amanda Salinas,181,19,2015-05-01
Breanna Cobb DDS,234,26,1995-07-31
Angela Rowe,229,21,1960-04-10
Barbara Reese,234,41,1913-11-13
Lauren Giles,154,26,2016-08-31
Kayla Fowler,164,38,1954-05-13
Kristin Ward,191,27,1994-12-31
Shelly Rasmussen,159,46,2004-03-28
Christina Freeman,155,41,1966-10-10
Bianca Shea,238,47,1921-01-30
Christy Price,240,20,2011-01-24
Yolanda Conley,155,29,1909-08-08
Kelsey Marshall,202,38,1983-05-10
Katherine Marquez,157,21,1970-10-23
Lisa Jones,197,35,1920-03-10
Shelly Brewer,207,35,1997-03-09
Kathleen Garcia,232,49,1929-10-20
Kimberly Gonzalez,205,43,2020-03-17
Chelsea Mendoza,230,18,1909-04-27
Christina Cummings,189,35,1906-07-26
Diana Newman,237,18,1998-04-06
Lauren Cohen,171,33,1966-01-21
Marie Gardner,228,30,1930-05-04
Angela Walker,157,38,2020-03-02
Dr. Dorothy Vance,201,23,2011-01-02
Andrea Hurley,238,26,2007-07-23
Amber Christensen,211,40,1910-08-18
Catherine Carr,153,49,1996-01-09
Julie Phillips,230,26,1977-06-12
Madison Marshall,171,35,1973-10-14
Krystal Miller,168,32,2014-08-22
Dr. Melanie Camacho PhD,157,19,2020-08-05
Christine Walker,155,22,1986-12-06
Sherry Mclaughlin,217,18,1913-07-05
Julia Brown,187,46,2008-06-13
Katherine White,227,32,1981-12-07
Ashley Higgins,174,39,2013-05-27
Tonya Gaines,217,37,1916-03-08
Nicole Beck,216,27,2021-10-11
Rebecca Moss,192,33,1975-12-15
Alicia Pearson,183,23,1968-02-12
Marilyn Hughes,212,18,1964-07-23
Diamond Taylor,235,22,1938-09-20
Jacqueline Contreras,179,18,1989-04-07
Sarah Nunez,185,38,2006-05-09
Debbie Harmon,195,29,1965-11-22
Laura Reese,189,31,1921-10-28
Jennifer Rose,226,46,1951-02-17
Diane Garrison,230,39,1951-12-31
Rachel Mcintyre,184,38,1966-05-18
Dr. Rebecca Payne,236,22,2005-12-19
Kimberly Riley,153,19,1927-02-14
Sydney Barker,166,33,1964-04-17
Shirley Smith,191,22,1974-06-14
Tara Mendez,237,43,1906-09-23
Melissa Watson,217,28,1993-06-22
Danielle Carr,170,22,1985-06-06
Victoria Petty,160,43,1911-01-10
Teresa Rodriguez,165,37,1970-03-23
Jessica Lopez,229,25,1977-05-23
Kelsey Schneider,222,41,1972-08-29
Alicia Ritter,175,23,1992-05-05
Wendy Carter,220,25,2013-04-12
Susan Wilkerson,240,41,1988-02-22
Erica Murphy,206,29,1979-02-18
Lisa Young,173,18,1960-08-03
Bonnie Mendoza,221,18,2018-05-04
Meghan King,218,22,2007-10-11
Kimberly Walker,159,36,1934-03-30
Erica Simpson,234,28,2020-10-20
Tracey Obrien,172,46,1943-08-21
Courtney Moss,219,44,1906-11-30
Amy Barr,193,41,2008-11-19
Christina Cantrell,213,39,1928-07-18
Dr. Katherine Terry,209,26,1927-08-29
Robin Greene,228,42,1940-02-17
Alexandra Cole,212,18,1920-02-01
Brandi Edwards,210,30,2002-04-12
Tina Fry,213,29,2005-09-24
Haley Farmer,209,23,1981-08-30
Kathy Welch,196,22,1958-11-23
Melissa Henry,198,18,1929-07-13
Jessica Kline,204,32,1985-12-10
Christine Waters,211,28,1923-02-10
Sandra Henry,216,45,1991-12-15
Sara Brooks,172,40,1969-05-28
Christine Horn,163,50,1967-10-31
Jennifer Carroll,229,36,1937-07-24
Leah Gonzalez,223,45,1950-12-18
Valerie Mckenzie,196,36,2017-06-30
Sarah Lopez,169,22,1908-05-20
Beth Moreno,205,21,1938-08-13
Amy Porter,167,26,1969-04-29
Sandra Miller DDS,168,47,1945-10-22
Natalie Williams,186,43,1924-06-09
Sandra Wolfe,233,39,2000-07-13
Cynthia Cole,163,39,1977-12-15
Amy Clarke,183,24,2021-01-17
Kimberly Flores,213,38,1959-01-16
Christina Williams,228,44,1996-11-26
Elizabeth Wood,222,49,1923-07-18
Shelby Cross,156,43,2010-08-17
Shannon Buchanan,171,23,1942-11-11
Donna Williams,225,26,1923-04-11
Rebecca Gonzalez,189,35,1976-03-07
Annette Haas,208,34,1929-03-29
Susan Hopkins,234,39,1940-08-17
Tammy Moore,203,40,1964-07-03
Michele Shepard,184,45,1935-03-11
Robin Santos,239,47,1955-09-10
Mary Cruz,222,50,1912-10-02
Tiffany Salazar,235,25,1911-08-04
Laura Ramirez,236,33,2010-03-29
Stefanie Lewis,219,29,1918-09-30
Jennifer Barr,171,50,1985-09-18
Nicole Ortiz,239,38,2021-09-23
Jamie Hart,172,39,1957-09-07
Melissa Oliver,211,33,1934-12-28
Anne Blackburn,192,45,2020-12-17
Donna Martinez,220,22,1960-07-08
Linda Tucker,188,39,1909-03-11
Teresa Lopez,175,27,2020-05-19
Allison Anderson,157,33,1927-03-14
Lauren Holloway,170,30,1950-01-11
Bridget Wright,162,34,1962-05-24
Amanda Barnes,155,49,2016-09-20
Meghan Kennedy,213,50,1941-02-04
Sally Williams,158,18,1945-06-25
Summer Mendez,189,47,2021-11-08
Shelby Sanders,190,49,1941-06-30
Kathleen Kelly,183,41,1911-09-08
Erica Donaldson,165,32,1946-05-28
Nancy Lopez,223,42,1919-01-13
Susan Silva,238,25,1916-03-26
Christine Rodgers,240,26,1981-08-19
Katelyn George,154,18,1913-01-07
Linda Martinez,211,49,1913-02-17
Olivia Rose,199,21,1975-01-16
Debbie Kelley,189,37,2020-06-27
Rebecca Dixon,187,40,1947-05-04
Ashley George,166,22,1939-09-26
Patricia Young,187,44,2005-01-29
Brenda Johnson,214,36,1951-06-05
Kimberly Hancock,224,30,1984-06-17
Donna Carter,226,46,1918-08-05
Tina Peterson,155,39,1964-10-01
Denise Logan,161,25,1910-01-25
Katie Rodriguez,181,18,1924-10-21
Joanne Garcia,234,45,1935-08-08
Carrie West,175,38,1970-02-12
Pamela Anthony,184,36,1962-03-07
Jessica Bailey,214,29,1989-09-16
Jennifer Holt,197,30,1997-07-29
Suzanne Hill,240,29,2010-06-21
Christina Greene,217,32,1941-01-29
Sarah Brown,175,40,1947-09-18
Alicia Johnson,207,31,2002-06-12
Amber Wang,222,50,1980-04-11
Erica Young,219,26,1944-07-01
Ashley Copeland,154,33,1930-12-22
Desiree Perez,189,18,1943-09-11
Lori Thompson,212,32,1969-06-12
Andrea Cooper,181,50,1940-09-19
April Buckley,198,24,1932-03-16
Laurie Paul,230,18,1955-08-09
Maria Young,210,38,1968-04-20
Jessica Woods,239,49,2021-08-31
Kathryn Carlson,240,45,1908-09-05
Alexis Mccarthy,166,28,2019-04-03
Tammy Henry,204,44,1968-05-09
Suzanne Hernandez,207,22,2016-06-01
Tamara Cruz,184,40,1969-07-26
Judith Clark,217,19,2020-04-11
Nicole Brown,226,46,1970-03-25
Laura Fox,195,47,1956-02-11
Paige Mason,235,18,1928-01-24
Sarah Tyler,228,41,1911-10-24
Shelley Alvarez,182,48,1996-09-21
Darlene Wright,203,22,2017-07-16
Sara Wilson,191,28,1996-08-31
Teresa Allen,189,33,2011-04-04
Lori Robertson,229,49,1941-08-26
Robin Mueller,225,21,1917-03-15
Christina Sanchez,206,22,1931-01-24
Lisa Rosario,177,42,1947-12-28
Tina Rodriguez,223,36,1979-03-08
Melissa Morton,208,36,1981-02-19
Chelsea Baker,171,32,1995-09-05
Linda Young,191,39,1984-12-05
Connie Clark,169,22,1981-05-25
Lisa Wilson,214,46,1938-07-27
April Pierce,157,33,1952-10-10
Mary Valdez,185,32,2003-04-07
Karen Hampton,236,48,1917-10-11
Debra Chase,229,48,1920-12-01
Jill Zimmerman,216,33,1948-09-16
Kristen Nelson,181,34,1981-05-06
Amanda Mosley,218,38,1923-03-23
Melissa Gray,187,27,1939-08-14
Dana Hoffman,234,23,1987-07-24
Jessica Bradshaw,223,24,1913-11-16
Krystal Ortiz,198,32,2007-01-11
Penny Ross MD,165,34,1937-04-25
Dawn Reyes,223,33,2016-09-04
Gina Abbott,225,27,1916-01-05
Melissa Thornton,180,27,1935-07-14
Kimberly Smith,197,25,1932-07-16
Katie Parks,212,25,1989-07-21
Mrs. Alexis Jones,195,45,1968-07-10
Tiffany Jenkins,168,33,2019-03-30
Claudia Rowe,224,48,1959-05-04
Tina Lara,197,41,1980-02-04
Erin Wright,201,36,1969-04-03
Lisa Smith,178,26,1986-12-31
